rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 69 기 1분기말,5271149161275,제 68 기말,5138300057884,7,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 69 기 1분기말,1259532840359,제 68 기말,1684449259398,8,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,-표준계정코드 미사용-,단기금융예치금,-,제 69 기 1분기말,169297394463,제 68 기말,737965019614,9,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 69 기 1분기말,578712335813,제 68 기말,404731530788,10,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_CurrentContractAssets,유동계약자산,-,제 69 기 1분기말,690918474,제 68 기말,571009724,11,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 69 기 1분기말,466049344,제 68 기말,614849634,12,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_CurrentTradeReceivables,유동매출채권,-,제 69 기 1분기말,220905174117,제 68 기말,196293597460,13,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 69 기 1분기말,223670378466,제 68 기말,260873003600,14,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 69 기 1분기말,45173187555,제 68 기말,58793572274,15,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 69 기 1분기말,20617402127,제 68 기말,24606676304,16,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 69 기 1분기말,4011616320916,제 68 기말,3453850798486,17,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,dart_NonCurrentFairValueFinancialAsset,비유동당기손익인식금융자산,-,제 69 기 1분기말,12516956115,제 68 기말,12018289869,18,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,-표준계정코드 미사용-,장기금융예치금,-,제 69 기 1분기말,6000000,제 68 기말,6000000,19,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 69 기 1분기말,13654331443,제 68 기말,14627742263,20,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_Goodwill,영업권,-,제 69 기 1분기말,874349569117,제 68 기말,874343851434,21,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 69 기 1분기말,294715372854,제 68 기말,300628984570,22,KRW,제 67 기,354603354000,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,공동기업과 관계기업에 대한 투자자산,-,제 69 기 1분기말,608166500591,제 68 기말,53656415347,23,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 69 기 1분기말,56879959569,제 68 기말,56768126334,24,KRW,제 67 기,57107284000,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_NoncurrentInvestmentsInEquityInstrumentsDesignatedAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 지정 비유동지분상품투자,-,제 69 기 1분기말,11593971394,제 68 기말,11186627516,25,KRW,,,,,,,연결
20240516000220,11013,2024,00117577,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,비유동 순확정급여자산,-,제 69 기 1분기말,6163531679,제 68 기말,11345087297,26,KRW,,,,,,,연결
