날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,156500,157500,154000,155000,193287,0.0
2020-12-02,157000,159500,155500,156500,215078,0.967741935483871
2020-12-03,158500,160500,156000,160500,195174,2.5559105431309903
2020-12-04,164000,173000,162500,170500,829883,6.230529595015576
2020-12-07,172000,173000,163500,164000,385408,-3.812316715542522
2020-12-08,164500,165500,162000,162500,209293,-0.9146341463414633
2020-12-09,164500,164500,161500,163500,157713,0.6153846153846154
2020-12-10,163000,169000,161000,169000,273932,3.3639143730886847
2020-12-11,167500,168500,163500,164500,264882,-2.6627218934911245
2020-12-14,165000,165000,161500,162500,133735,-1.21580547112462
2020-12-15,163000,164000,161000,162500,133061,0.0
2020-12-16,169500,171500,166500,168000,423567,3.3846153846153846
2020-12-17,166500,170500,166000,167000,233676,-0.5952380952380952
2020-12-18,168000,169000,165500,166000,138580,-0.5988023952095809
2020-12-21,167000,169500,164000,169500,173420,2.108433734939759
2020-12-22,170500,171000,164000,164000,167230,-3.2448377581120944
2020-12-23,166000,208500,161500,185000,3484070,12.804878048780488
2020-12-24,184500,185500,172000,174000,688721,-5.9459459459459465
2020-12-28,176500,186500,175500,180500,771237,3.7356321839080464
2020-12-29,182000,190000,181000,183500,406603,1.662049861495845
2020-12-30,182500,183500,179500,182500,257042,-0.544959128065395
